name,team,round,season,was_home,play_time_category,form_total_points,form_bonus,form_value,form_creativity,form_influence,form_threat,form_selected,form_transfers_balance
said benrahma,WHU,27,2022-2023,True,1,0.32727272727272727,0.09999999999999999,0.16186440677966096,0.1298091042584435,0.09241126070991432,0.07573964497041419,0.009559427563890641,0.5765788194223215
said benrahma,WHU,29,2022-2023,True,1,0.38181818181818183,0.2,0.16101694915254233,0.15792951541850223,0.1671970624235006,0.23136094674556215,0.00966523365625115,0.5760473401018658
said benrahma,WHU,29,2022-2023,True,1,0.3575757575757576,0.13333333333333333,0.16101694915254233,0.2033039647577093,0.1372093023255814,0.18402366863905326,0.011213254323659157,0.5785899869449966
said benrahma,WHU,31,2022-2023,True,1,0.28484848484848485,0.03333333333333333,0.16101694915254233,0.13759177679882528,0.054100367197062425,0.07810650887573965,0.012808318473102983,0.5787743306050243
said benrahma,WHU,33,2022-2023,True,1,0.3242424242424242,0.0,0.16101694915254233,0.13076358296622614,0.10061199510403916,0.14201183431952663,0.013414102442086843,0.5774649817601976
said benrahma,WHU,35,2022-2023,True,1,0.2545454545454545,0.0,0.16101694915254233,0.06005873715124817,0.024724602203182372,0.05088757396449704,0.013739723065415068,0.5764768980319999
said benrahma,WHU,2,2023-2024,True,1,0.29393939393939394,0.1,0.17796610169491522,0.11299559471365639,0.06303549571603427,0.10650887573964497,0.010777475981526563,0.5756266978880655
said benrahma,WHU,20,2023-2024,True,1,0.22121212121212125,0.0,0.17033898305084744,0.04221732745961822,0.036474908200734395,0.11005917159763313,0.0046897592976621015,0.5757006748149615
salomon rondon,EVE,6,2021-2022,True,1,0.2727272727272727,0.0,0.20338983050847453,0.18502202643171808,0.014687882496940023,0.03550295857988166,0.002730671682411832,0.5793883604788744
salomon rondon,EVE,8,2021-2022,True,1,0.26969696969696966,0.0,0.20338983050847453,0.09273127753303967,0.004895960832313341,0.11124260355029586,0.0017166383654414492,0.5762988830339263
salomon rondon,EVE,9,2021-2022,True,1,0.2727272727272727,0.0,0.20338983050847453,0.07687224669603526,0.018482252141982864,0.15325443786982249,0.001809076511819727,0.5758991296806976
salomon rondon,EVE,14,2021-2022,True,1,0.24242424242424243,0.0,0.20338983050847453,0.03861967694566814,0.02570379436964504,0.20236686390532546,0.0016396135338295648,0.5756267620299097
salomon rondon,EVE,3,2022-2023,True,1,0.21515151515151518,0.0,0.16949152542372878,0.03649045521292218,0.01383108935128519,0.04378698224852071,0.0024351785064299714,0.5764246010484197
sam byram,NOR,28,2021-2022,True,1,0.2272727272727273,0.0,0.06779661016949151,0.011894273127753305,0.03145654834761322,0.026035502958579884,0.00013196802879879247,0.5758708645080513
sam byram,NOR,32,2021-2022,True,1,0.296969696969697,0.0,0.06779661016949151,0.032745961820851696,0.09473684210526315,0.078698224852071,0.00013739451740984516,0.5758647924134737
sam byram,NOR,34,2021-2022,True,1,0.3181818181818182,0.0,0.06779661016949151,0.04955947136563877,0.12692778457772336,0.09289940828402367,0.00016219983169536863,0.5758947038934527
sam byram,NOR,36,2021-2022,True,1,0.25757575757575757,0.0,0.06779661016949151,0.026064610866372986,0.11921664626682987,0.03668639053254438,0.00020504822061264221,0.5758962005364823
sam greenwood,LEE,13,2022-2023,True,1,0.24545454545454548,0.0,0.07372881355932201,0.04361233480176212,0.016646266829865357,0.043786982248520706,0.16915796758800095,0.5548173732033335
sam greenwood,LEE,17,2022-2023,True,1,0.3212121212121212,0.09999999999999999,0.05423728813559319,0.20917767988252572,0.13378212974296205,0.07988165680473373,0.12169841997348535,0.585222146724896
sam johnstone,WBA,1,2020-2021,True,1,0.2727272727272727,0.0,0.07627118644067793,0.0,0.1909424724602203,0.0,0.004518073546452412,0.5758656903992915
sam johnstone,WBA,3,2020-2021,True,1,0.30303030303030304,0.0,0.07627118644067793,0.0,0.2851897184822521,0.0,0.005044964719475584,0.5746882599472241
sam johnstone,WBA,5,2020-2021,True,1,0.28181818181818186,0.0,0.07627118644067793,0.0,0.21774785801713586,0.0,0.005180741725857135,0.5755929806586683
sam johnstone,WBA,8,2020-2021,True,1,0.33333333333333337,0.3333333333333333,0.07627118644067793,0.0,0.13206854345165236,0.0,0.006814594833314968,0.5772121346106398
