hometeam,awayteam,date,season,round,gf,ga,h_xg,h_xga,h_standard sot,h_kp,h_xa,h_poss_x,h_touches att pen,h_carries prgdist,h_progressive passing dist,h_tackles tklw,h_challenges tkl%,h_saves,a_xg,a_xga,a_standard sot,a_kp,a_xa,a_poss_x,a_touches att pen,a_carries prgdist,a_progressive passing dist,a_tackles tklw,a_challenges tkl%,a_saves,b365h,b365d,b365a,result_A,result_D,result_H,h_strength_overall_home,h_overall_rating,h_attack_rating,h_midfield_rating,h_defence_rating,h_avg_age,a_strength_overall_away,a_overall_rating,a_attack_rating,a_midfield_rating,a_defence_rating,a_avg_age,soh,soa
BHA,CHE,2022-10-29,2022-2023,14,4.0,1.0,0.3428571428571428,0.1999999999999999,0.4375,0.5333333333333333,0.081081081081081,0.359375,0.2947368421052631,0.2265846736045411,0.3943853911147451,0.4074074074074074,0.818,0.4615384615384615,0.1999999999999999,0.3428571428571428,0.4375,0.3666666666666666,0.1891891891891892,0.640625,0.3263157894736842,0.4205298013245033,0.5829926410466066,0.1481481481481481,0.273,0.3846153846153846,0.1081382385730211,0.0490196078431372,0.0452261306532663,False,False,True,0.4788732394366195,0.33333333333333304,0.22222222222222188,0.375,0.4666666666666668,0.7125171939477304,0.5507246376811596,0.75,0.6111111111111112,0.625,0.7333333333333334,0.43741403026134806,0.47592349676281465,0.48380672068387587
CRY,SOU,2022-10-29,2022-2023,14,1.0,0.0,0.1285714285714285,0.1857142857142857,0.1875,0.3333333333333333,0.1621621621621621,0.40625,0.2421052631578947,0.3235572374645222,0.3153447805941674,0.5925925925925926,0.688,0.3076923076923077,0.1857142857142857,0.1285714285714285,0.25,0.4,0.1891891891891892,0.59375,0.2947368421052631,0.3997161778618732,0.4985009539384027,0.4814814814814814,0.4,0.1538461538461538,0.0468227424749163,0.0784313725490196,0.1026561378320172,False,False,True,0.23943661971830998,0.25,0.2777777777777781,0.3125,0.33333333333333304,0.5254470426409905,0.11594202898550732,0.16666666666666696,0.2777777777777781,0.1875,0.2666666666666666,0.26272352132049503,0.36121283464139886,0.4328563809610728
FUL,EVE,2022-10-29,2022-2023,14,0.0,0.0,0.2714285714285714,0.1285714285714285,0.375,0.6666666666666666,0.2702702702702703,0.59375,0.4105263157894737,0.543046357615894,0.538293813028073,0.2222222222222222,0.3329999999999999,0.3076923076923077,0.1285714285714285,0.2714285714285714,0.25,0.2333333333333333,0.1891891891891892,0.40625,0.1789473684210526,0.260643330179754,0.3627691469065139,0.3333333333333333,0.5,0.4615384615384615,0.0730211817168338,0.0588235294117647,0.0667623833452979,False,True,False,0.267605633802817,0.25,0.4444444444444442,0.3125,0.2666666666666666,0.7496561210453918,0.18840579710144922,0.25,0.3333333333333335,0.3125,0.33333333333333304,0.6506189821182944,0.31051065770205055,0.3935175546422762
LEI,MCI,2022-10-29,2022-2023,14,0.0,1.0,0.0999999999999999,0.1428571428571428,0.3125,0.2666666666666666,0.081081081081081,0.28125,0.1368421052631579,0.1986754966887417,0.3494140092668302,0.3333333333333333,0.667,0.3076923076923077,0.1428571428571428,0.0999999999999999,0.3125,0.4333333333333333,0.3243243243243243,0.71875,0.2526315789473684,0.7701040681173131,0.4164622512946306,0.1481481481481481,0.5,0.3846153846153846,0.4983277591973243,0.3627450980392157,0.0039483129935391,True,False,False,0.3661971830985915,0.41666666666666696,0.3333333333333335,0.5625,0.33333333333333304,0.3370013755158183,0.956521739130435,1.0,0.7777777777777781,1.0,0.7999999999999998,0.7881705639614855,0.33231319642674195,0.49669688854411187
LIV,LEE,2022-10-29,2022-2023,14,1.0,2.0,0.2428571428571428,0.2571428571428571,0.625,0.6333333333333333,0.3513513513513513,0.78125,0.4526315789473684,0.4739829706717123,0.8176614881439084,0.3333333333333333,0.667,0.3076923076923077,0.2571428571428571,0.2428571428571428,0.375,0.3,0.081081081081081,0.21875,0.1789473684210526,0.1769157994323557,0.2221313709457617,0.2592592592592592,0.429,0.6923076923076923,0.0133779264214046,0.3137254901960785,0.2821249102656138,True,False,False,0.619718309859155,0.916666666666667,0.7222222222222219,0.625,0.9333333333333336,0.6258596973865198,0.17391304347826075,0.16666666666666696,0.22222222222222188,0.3125,0.20000000000000018,0.6877579092159558,0.43782956917211224,0.26392378649037407
NEW,AVL,2022-10-29,2022-2023,14,4.0,0.0,0.4857142857142856,0.0571428571428571,0.375,0.5,0.5135135135135136,0.640625,0.3789473684210526,0.4446546830652791,0.550831289179613,0.3333333333333333,0.667,0.0,0.0571428571428571,0.4857142857142856,0.0,0.1,0.1081081081081081,0.359375,0.1368421052631579,0.1986754966887417,0.2270373398746252,0.3333333333333333,0.636,0.2307692307692307,0.0412486064659977,0.0931372549019607,0.1206030150753769,False,False,True,0.591549295774648,0.583333333333333,0.4444444444444442,0.5625,0.5999999999999996,0.675378266850069,0.2028985507246377,0.5,0.4444444444444442,0.4375,0.5333333333333332,0.6258596973865198,0.4097686060316307,0.4331102105074025
ARS,NFO,2022-10-30,2022-2023,14,5.0,0.0,0.3285714285714285,0.0571428571428571,0.5625,0.7,0.5135135135135136,0.796875,0.5894736842105263,0.6565752128666036,0.5565549195966203,0.3333333333333333,0.667,0.1538461538461538,0.0571428571428571,0.3285714285714285,0.125,0.0666666666666666,0.027027027027027,0.203125,0.1473684210526315,0.0946073793755913,0.2837285363859362,0.5185185185185185,0.8570000000000001,0.3076923076923077,0.007803790412486,0.411764705882353,0.3898061737257717,False,False,True,0.6901408450704225,0.75,0.6111111111111112,0.8125,0.666666666666667,0.2998624484181569,0.2028985507246377,0.33333333333333304,0.22222222222222188,0.3125,0.39999999999999947,0.5625859697386519,0.4788151680664673,0.46977764721876025
MUN,WHU,2022-10-30,2022-2023,14,1.0,0.0,0.1714285714285714,0.1571428571428571,0.1875,0.4666666666666667,0.3243243243243243,0.546875,0.2526315789473684,0.3874172185430463,0.3731261924230035,0.5555555555555556,0.733,0.3076923076923077,0.1571428571428571,0.1714285714285714,0.25,0.3333333333333333,0.1621621621621621,0.453125,0.2421052631578947,0.3140964995269631,0.4031071136549468,0.2592592592592592,0.455,0.1538461538461538,0.0334448160535117,0.1176470588235294,0.1313711414213927,False,False,True,0.436619718309859,0.75,0.5555555555555558,0.8125,0.666666666666667,0.675378266850069,0.28985507246376807,0.41666666666666696,0.38888888888888884,0.5,0.4666666666666668,0.9257221458046767,0.5210030353006877,0.5087162404326702
EVE,LEI,2022-11-05,2022-2023,15,0.0,2.0,0.1714285714285714,0.3285714285714285,0.125,0.3333333333333333,0.3513513513513513,0.484375,0.3473684210526315,0.3438978240302743,0.4805124011992369,0.2592592592592592,0.455,0.4615384615384615,0.3285714285714285,0.1714285714285714,0.5,0.6,0.3243243243243243,0.515625,0.3263157894736842,0.4990539262062441,0.4652493867538838,0.2962962962962963,0.667,0.1538461538461538,0.0746934225195094,0.0490196078431372,0.0667623833452979,True,False,False,0.15492957746478853,0.25,0.3333333333333335,0.3125,0.33333333333333304,0.6506189821182944,0.2463768115942031,0.41666666666666696,0.3333333333333335,0.5625,0.33333333333333304,0.3370013755158183,0.3035009411240054,0.3014667925357001
LEE,BOU,2022-11-05,2022-2023,15,4.0,3.0,0.3142857142857143,0.2142857142857142,0.1875,0.5,0.2702702702702703,0.65625,0.3052631578947368,0.347682119205298,0.4696102480239847,0.6296296296296295,0.524,0.1538461538461538,0.2142857142857142,0.3142857142857143,0.3125,0.2,0.1891891891891892,0.34375,0.1999999999999999,0.1944181646168401,0.3207958571817934,0.4074074074074074,0.583,0.0,0.0367892976588628,0.0980392156862745,0.1295764536970567,False,False,True,0.2816901408450705,0.16666666666666696,0.22222222222222188,0.3125,0.20000000000000018,0.6877579092159558,0.18840579710144922,0.08333333333333304,0.22222222222222188,0.125,0.13333333333333286,0.5006877579092159,0.4739518570375386,0.43796719609615864
MCI,FUL,2022-11-05,2022-2023,15,2.0,1.0,0.3,0.1428571428571428,0.25,0.4,0.4054054054054054,0.8125,0.3578947368421052,0.7838221381267739,0.5750885799945489,0.074074074074074,1.0,0.0769230769230769,0.1428571428571428,0.3,0.0625,0.1,0.027027027027027,0.1875,0.0736842105263157,0.2369914853358561,0.2398473698555464,0.4074074074074074,0.706,0.2307692307692307,0.0027870680044593,0.6568627450980393,0.6410624551328069,False,False,True,0.9859154929577465,1.0,0.7777777777777781,1.0,0.7999999999999998,0.7881705639614855,0.2028985507246377,0.25,0.4444444444444442,0.3125,0.2666666666666666,0.7496561210453918,0.34510826441466513,0.2987763894790981
NFO,BRE,2022-11-05,2022-2023,15,2.0,2.0,0.2142857142857142,0.2142857142857142,0.375,0.3333333333333333,0.2162162162162162,0.46875,0.231578947368421,0.2762535477767265,0.3908421913327882,0.4074074074074074,0.556,0.0,0.2142857142857142,0.2142857142857142,0.0625,0.1333333333333333,0.1891891891891892,0.53125,0.1684210526315789,0.379848628192999,0.3826655764513491,0.3333333333333333,0.143,0.3846153846153846,0.0942028985507246,0.0490196078431372,0.0524048815506102,False,True,False,0.14084507042253502,0.33333333333333304,0.22222222222222188,0.3125,0.39999999999999947,0.5625859697386519,0.43478260869565233,0.16666666666666696,0.16666666666666652,0.25,0.33333333333333304,0.3631361760660248,0.45281824956961414,0.34856310611310914
WOL,BHA,2022-11-05,2022-2023,15,2.0,3.0,0.1714285714285714,0.2142857142857142,0.25,0.1666666666666666,0.027027027027027,0.171875,0.1368421052631579,0.205771050141911,0.1534478059416734,0.2592592592592592,0.471,0.3846153846153846,0.2142857142857142,0.1714285714285714,0.5,0.3666666666666666,0.4864864864864864,0.828125,0.3578947368421052,0.67360454115421,0.5549195966203325,0.4074074074074074,0.538,0.2307692307692307,0.124860646599777,0.0490196078431372,0.0398420674802584,True,False,False,0.22535211267605604,0.41666666666666696,0.3333333333333335,0.4375,0.33333333333333304,0.6629986244841817,0.42028985507246386,0.33333333333333304,0.22222222222222188,0.375,0.4666666666666668,0.7125171939477304,0.38470477632987754,0.48868081837687893
AVL,MUN,2022-11-06,2022-2023,15,3.0,1.0,0.0857142857142857,0.0714285714285714,0.25,0.1333333333333333,0.027027027027027,0.375,0.1157894736842105,0.3505203405865657,0.3436903788498228,0.1851851851851851,0.529,0.2307692307692307,0.0714285714285714,0.0857142857142857,0.1875,0.1333333333333333,0.2162162162162162,0.625,0.3052631578947368,0.3793755912961211,0.5189424911420005,0.3703703703703703,0.6,0.0769230769230769,0.124860646599777,0.0980392156862745,0.0344580043072505,False,False,True,0.19718309859154903,0.5,0.4444444444444442,0.4375,0.5333333333333332,0.6258596973865198,0.5507246376811596,0.75,0.5555555555555558,0.8125,0.666666666666667,0.675378266850069,0.3816051939599324,0.5158576919383928
CHE,ARS,2022-11-06,2022-2023,15,0.0,1.0,0.0428571428571428,0.3,0.0625,0.1,0.027027027027027,0.421875,0.1578947368421052,0.1594134342478713,0.3442354865085854,0.4814814814814814,0.389,0.0769230769230769,0.3,0.0428571428571428,0.125,0.3,0.1891891891891892,0.578125,0.2842105263157894,0.3940397350993377,0.5143090760425184,0.3703703703703703,0.583,0.0769230769230769,0.0830546265328873,0.0588235294117647,0.0559942569992821,True,False,False,0.464788732394366,0.75,0.6111111111111112,0.625,0.7333333333333334,0.43741403026134806,0.7391304347826089,0.75,0.6111111111111112,0.8125,0.666666666666667,0.2998624484181569,0.44865701503990485,0.4938847994128648
SOU,NEW,2022-11-06,2022-2023,15,1.0,4.0,0.2428571428571428,0.1285714285714285,0.3125,0.4333333333333333,0.2702702702702703,0.578125,0.2947368421052631,0.4247871333964049,0.4448078495502862,0.5555555555555556,0.833,0.0,0.1285714285714285,0.2428571428571428,0.25,0.2,0.1081081081081081,0.421875,0.1999999999999999,0.1825922421948912,0.3584082856364131,0.3333333333333333,0.381,0.3076923076923077,0.1638795986622073,0.0784313725490196,0.0272792534099066,True,False,False,0.18309859154929553,0.16666666666666696,0.2777777777777781,0.1875,0.2666666666666666,0.26272352132049503,0.666666666666667,0.583333333333333,0.4444444444444442,0.5625,0.5999999999999996,0.675378266850069,0.3297037618845783,0.4299986595518339
TOT,LIV,2022-11-06,2022-2023,15,1.0,2.0,0.1714285714285714,0.1714285714285714,0.3125,0.3,0.2432432432432432,0.453125,0.3052631578947368,0.4706717123935666,0.4739711092940856,0.4074074074074074,0.563,0.3076923076923077,0.1714285714285714,0.1714285714285714,0.375,0.3,0.1621621621621621,0.546875,0.2736842105263158,0.3505203405865657,0.580539656582175,0.2592592592592592,0.357,0.3076923076923077,0.124860646599777,0.0784313725490196,0.0344580043072505,True,False,False,0.436619718309859,0.666666666666667,0.7222222222222219,0.5625,0.5333333333333332,0.5997248968363134,0.7101449275362319,0.916666666666667,0.7222222222222219,0.625,0.9333333333333336,0.6258596973865198,0.5321378279621302,0.3803317276475515
WHU,CRY,2022-11-06,2022-2023,15,1.0,2.0,0.0428571428571428,0.1428571428571428,0.125,0.1333333333333333,0.027027027027027,0.375,0.0842105263157894,0.3211920529801324,0.4110111747070046,0.3333333333333333,0.467,0.3076923076923077,0.1428571428571428,0.0428571428571428,0.375,0.3333333333333333,0.1351351351351351,0.625,0.3263157894736842,0.4754020813623463,0.5554647042790951,0.3333333333333333,0.8,0.0769230769230769,0.0468227424749163,0.0588235294117647,0.1098348887293611,True,False,False,0.2816901408450705,0.41666666666666696,0.38888888888888884,0.5,0.4666666666666668,0.9257221458046767,0.2028985507246377,0.25,0.2777777777777781,0.3125,0.33333333333333304,0.5254470426409905,0.4950814469003172,0.3699114068336238
BOU,EVE,2022-11-12,2022-2023,16,3.0,0.0,0.3428571428571428,0.1142857142857142,0.5,0.4333333333333333,0.2162162162162162,0.28125,0.3578947368421052,0.2010406811731315,0.3807576996456799,0.3703703703703703,0.529,0.2307692307692307,0.1142857142857142,0.3428571428571428,0.1875,0.3666666666666666,0.1081081081081081,0.71875,0.2105263157894736,0.4262062440870388,0.5802671027527937,0.5555555555555556,0.524,0.3846153846153846,0.0969899665551839,0.0441176470588235,0.0524048815506102,False,False,True,0.09859154929577452,0.08333333333333304,0.22222222222222188,0.125,0.13333333333333286,0.5006877579092159,0.18840579710144922,0.25,0.3333333333333335,0.3125,0.33333333333333304,0.6506189821182944,0.450021996388173,0.26236373298652804
LIV,SOU,2022-11-12,2022-2023,16,3.0,1.0,0.2714285714285714,0.1571428571428571,0.4375,0.4666666666666667,0.4594594594594595,0.65625,0.2631578947368421,0.3997161778618732,0.7808667211774325,0.1851851851851851,0.3,0.3076923076923077,0.1571428571428571,0.2714285714285714,0.3125,0.3,0.3513513513513513,0.34375,0.2105263157894736,0.2298959318826868,0.4540746797492504,0.2962962962962963,0.385,0.3076923076923077,0.0105908584169453,0.3627450980392157,0.3539124192390524,False,False,True,0.619718309859155,0.916666666666667,0.7222222222222219,0.625,0.9333333333333336,0.6258596973865198,0.11594202898550732,0.16666666666666696,0.2777777777777781,0.1875,0.2666666666666666,0.26272352132049503,0.5665355588187438,0.29449265938261426
MCI,BRE,2022-11-12,2022-2023,16,1.0,2.0,0.2285714285714285,0.1857142857142857,0.375,0.7,0.6216216216216217,0.875,0.6421052631578947,0.9314096499526964,0.4916871082038703,0.2592592592592592,0.5,0.3846153846153846,0.1857142857142857,0.2285714285714285,0.4375,0.2666666666666666,0.2972972972972973,0.125,0.2736842105263158,0.130085146641438,0.2929953665849004,0.1111111111111111,0.429,0.3846153846153846,0.0044593088071348,0.5098039215686275,0.5692749461593682,True,False,False,0.9859154929577465,1.0,0.7777777777777781,1.0,0.7999999999999998,0.7881705639614855,0.43478260869565233,0.16666666666666696,0.16666666666666652,0.25,0.33333333333333304,0.3631361760660248,0.3609577167146435,0.43947781463218005
NEW,CHE,2022-11-12,2022-2023,16,1.0,0.0,0.1428571428571428,0.0428571428571428,0.1875,0.3,0.1891891891891892,0.484375,0.231578947368421,0.304635761589404,0.431180158081221,0.5555555555555556,0.533,0.1538461538461538,0.0428571428571428,0.1428571428571428,0.125,0.1666666666666666,0.054054054054054,0.515625,0.0736842105263157,0.3060548722800378,0.4388116653038975,0.5555555555555556,0.7859999999999999,0.1538461538461538,0.0719063545150501,0.0588235294117647,0.0667623833452979,False,False,True,0.591549295774648,0.583333333333333,0.4444444444444442,0.5625,0.5999999999999996,0.675378266850069,0.5507246376811596,0.75,0.6111111111111112,0.625,0.7333333333333334,0.43741403026134806,0.3591698824247854,0.4035861266466836
NFO,CRY,2022-11-12,2022-2023,16,1.0,0.0,0.1571428571428571,0.1714285714285714,0.125,0.2,0.1081081081081081,0.21875,0.1157894736842105,0.2346263008514664,0.2144998637230853,0.4444444444444444,0.6,0.0,0.1714285714285714,0.1571428571428571,0.0,0.1666666666666666,0.1351351351351351,0.78125,0.2421052631578947,0.477294228949858,0.5104933224311802,0.2222222222222222,0.429,0.0769230769230769,0.1137123745819397,0.0294117647058823,0.0470208183776023,False,False,True,0.14084507042253502,0.33333333333333304,0.22222222222222188,0.3125,0.39999999999999947,0.5625859697386519,0.2028985507246377,0.25,0.2777777777777781,0.3125,0.33333333333333304,0.5254470426409905,0.4403455943946374,0.5044847973213855
TOT,LEE,2022-11-12,2022-2023,16,4.0,3.0,0.2571428571428571,0.1571428571428571,0.4375,0.3,0.3513513513513513,0.578125,0.3157894736842105,0.3547776726584674,0.493322431180158,0.2962962962962963,0.625,0.1538461538461538,0.1571428571428571,0.2571428571428571,0.3125,0.3,0.054054054054054,0.421875,0.1789473684210526,0.2109744560075686,0.3120741346415917,0.3703703703703703,0.478,0.2307692307692307,0.0328874024526198,0.1372549019607843,0.1295764536970567,False,False,True,0.436619718309859,0.666666666666667,0.7222222222222219,0.5625,0.5333333333333332,0.5997248968363134,0.17391304347826075,0.16666666666666696,0.22222222222222188,0.3125,0.20000000000000018,0.6877579092159558,0.49223899125970016,0.4695932167618766
WHU,LEI,2022-11-12,2022-2023,16,0.0,2.0,0.1999999999999999,0.2571428571428571,0.375,0.4666666666666667,0.2162162162162162,0.5625,0.2421052631578947,0.3514664143803216,0.4835104933224311,0.4444444444444444,0.6920000000000001,0.2307692307692307,0.2571428571428571,0.1999999999999999,0.3125,0.2666666666666666,0.1081081081081081,0.4375,0.0947368421052631,0.3420056764427625,0.3665849005178523,0.3333333333333333,0.5710000000000001,0.4615384615384615,0.0551839464882942,0.0588235294117647,0.0936826992103374,True,False,False,0.2816901408450705,0.41666666666666696,0.38888888888888884,0.5,0.4666666666666668,0.9257221458046767,0.2463768115942031,0.41666666666666696,0.3333333333333335,0.5625,0.33333333333333304,0.3370013755158183,0.4564602086342352,0.3268136216152495
WOL,ARS,2022-11-12,2022-2023,16,0.0,2.0,0.0999999999999999,0.3,0.125,0.2,0.1351351351351351,0.3125,0.1578947368421052,0.2899716177861873,0.2499318615426546,0.3333333333333333,0.55,0.0769230769230769,0.3,0.0999999999999999,0.1875,0.3,0.3513513513513513,0.6875,0.2421052631578947,0.6111636707663197,0.5385663668574543,0.1851851851851851,0.357,0.1538461538461538,0.2753623188405796,0.1372549019607843,0.0147164393395549,True,False,False,0.22535211267605604,0.41666666666666696,0.3333333333333335,0.4375,0.33333333333333304,0.6629986244841817,0.7391304347826089,0.75,0.6111111111111112,0.8125,0.666666666666667,0.2998624484181569,0.3614599173578622,0.4487544764789375
BHA,AVL,2022-11-13,2022-2023,16,1.0,2.0,0.0857142857142857,0.2142857142857142,0.125,0.1333333333333333,0.1351351351351351,0.734375,0.1894736842105263,0.3845789971617786,0.4366312346688471,0.2222222222222222,0.5,0.0,0.2142857142857142,0.0857142857142857,0.0625,0.1666666666666666,0.1621621621621621,0.265625,0.1473684210526315,0.1069063386944181,0.1921504497138184,0.4444444444444444,0.7690000000000001,0.0769230769230769,0.0429208472686733,0.0931372549019607,0.1098348887293611,True,False,False,0.4788732394366195,0.33333333333333304,0.22222222222222188,0.375,0.4666666666666668,0.7125171939477304,0.2028985507246377,0.5,0.4444444444444442,0.4375,0.5333333333333332,0.6258596973865198,0.40109660532453206,0.40759416173029983
FUL,MUN,2022-11-13,2022-2023,16,1.0,2.0,0.1999999999999999,0.3571428571428571,0.4375,0.3,0.1351351351351351,0.546875,0.3157894736842105,0.5397350993377483,0.4772417552466612,0.2962962962962963,0.923,0.5384615384615385,0.3571428571428571,0.1999999999999999,0.5625,0.3666666666666666,0.4054054054054054,0.453125,0.2631578947368421,0.2767265846736045,0.421368220223494,0.2592592592592592,0.6,0.4615384615384615,0.15273132664437,0.0980392156862745,0.0272792534099066,True,False,False,0.267605633802817,0.25,0.4444444444444442,0.3125,0.2666666666666666,0.7496561210453918,0.5507246376811596,0.75,0.5555555555555558,0.8125,0.666666666666667,0.675378266850069,0.3224811122338086,0.3322324546267803
ARS,WHU,2022-12-26,2022-2023,17,3.0,1.0,0.3,0.1428571428571428,0.3125,0.4666666666666667,0.3243243243243243,0.75,0.3684210526315789,0.6613055818353831,0.5889888252929953,0.3703703703703703,1.0,0.2307692307692307,0.1428571428571428,0.3,0.1875,0.2,0.0,0.25,0.1052631578947368,0.1234626300851466,0.3128917961297356,0.2592592592592592,0.538,0.1538461538461538,0.0245261984392419,0.15,0.1923905240488155,False,False,True,0.6901408450704225,0.75,0.6111111111111112,0.8125,0.666666666666667,0.2998624484181569,0.28985507246376807,0.41666666666666696,0.38888888888888884,0.5,0.4666666666666668,0.9257221458046767,0.3878776799937328,0.4000581811544397
AVL,LIV,2022-12-26,2022-2023,17,1.0,3.0,0.1999999999999999,0.3857142857142857,0.375,0.3333333333333333,0.2972972972972973,0.46875,0.2842105263157894,0.3174077578051088,0.5227582447533388,0.1111111111111111,0.583,0.4615384615384615,0.3857142857142857,0.1999999999999999,0.5625,0.3666666666666666,0.3513513513513513,0.53125,0.3578947368421052,0.3084200567644276,0.5835377487053693,0.2592592592592592,0.625,0.3846153846153846,0.2056856187290969,0.1176470588235294,0.0201005025125628,True,False,False,0.19718309859154903,0.5,0.4444444444444442,0.4375,0.5333333333333332,0.6258596973865198,0.7101449275362319,0.916666666666667,0.7222222222222219,0.625,0.9333333333333336,0.6258596973865198,0.4244569704444877,0.5491264746118167
BRE,TOT,2022-12-26,2022-2023,17,2.0,2.0,0.2857142857142857,0.1571428571428571,0.25,0.2333333333333333,0.1351351351351351,0.328125,0.2210526315789473,0.0808893093661305,0.2949032433905696,0.1481481481481481,0.25,0.4615384615384615,0.1571428571428571,0.2857142857142857,0.5,0.4,0.2432432432432432,0.671875,0.231578947368421,0.5331125827814569,0.4197328972472063,0.2962962962962963,0.7000000000000001,0.1538461538461538,0.1638795986622073,0.0784313725490196,0.0276381909547738,False,True,False,0.323943661971831,0.16666666666666696,0.16666666666666652,0.25,0.33333333333333304,0.3631361760660248,0.5507246376811596,0.666666666666667,0.7222222222222219,0.5625,0.5333333333333332,0.5997248968363134,0.3791835824583326,0.48783757190648824
CRY,FUL,2022-12-26,2022-2023,17,0.0,3.0,0.0571428571428571,0.3571428571428571,0.0,0.1,0.027027027027027,0.28125,0.0526315789473684,0.1589403973509933,0.2831834287271736,0.4074074074074074,0.429,0.5384615384615385,0.3571428571428571,0.0571428571428571,0.625,0.5333333333333333,0.2702702702702703,0.71875,0.4947368421052631,0.6315042573320719,0.5710002725538293,0.3333333333333333,0.7140000000000001,0.0,0.0551839464882942,0.0784313725490196,0.0847092605886575,True,False,False,0.23943661971830998,0.25,0.2777777777777781,0.3125,0.33333333333333304,0.5254470426409905,0.2028985507246377,0.25,0.4444444444444442,0.3125,0.2666666666666666,0.7496561210453918,0.4090695427362704,0.281198455727659
EVE,WOL,2022-12-26,2022-2023,17,1.0,2.0,0.2428571428571428,0.1142857142857142,0.3125,0.2,0.2432432432432432,0.625,0.1684210526315789,0.4479659413434248,0.4682474788770782,0.4814814814814814,0.533,0.1538461538461538,0.1142857142857142,0.2428571428571428,0.25,0.1333333333333333,0.1081081081081081,0.375,0.1368421052631579,0.2133396404919583,0.270100844916871,0.4444444444444444,0.529,0.3076923076923077,0.0691192865105908,0.0441176470588235,0.0739411342426417,True,False,False,0.15492957746478853,0.25,0.3333333333333335,0.3125,0.33333333333333304,0.6506189821182944,0.17391304347826075,0.41666666666666696,0.3333333333333335,0.4375,0.33333333333333304,0.6629986244841817,0.4367146837441672,0.3237381962130914
LEI,NEW,2022-12-26,2022-2023,17,0.0,3.0,0.0714285714285714,0.2714285714285714,0.125,0.2,0.2162162162162162,0.65625,0.2736842105263158,0.3349101229895931,0.4982284001090215,0.5925925925925926,0.5,0.1538461538461538,0.2714285714285714,0.0714285714285714,0.25,0.2666666666666666,0.081081081081081,0.34375,0.2210526315789473,0.1934720908230842,0.3992913600436085,0.2592592592592592,0.625,0.1538461538461538,0.1220735785953177,0.0686274509803921,0.0380473797559224,True,False,False,0.3661971830985915,0.41666666666666696,0.3333333333333335,0.5625,0.33333333333333304,0.3370013755158183,0.666666666666667,0.583333333333333,0.4444444444444442,0.5625,0.5999999999999996,0.675378266850069,0.5062383363900612,0.36602125513481965
SOU,BHA,2022-12-26,2022-2023,17,1.0,3.0,0.2714285714285714,0.0857142857142857,0.1875,0.3333333333333333,0.1621621621621621,0.25,0.1999999999999999,0.2426679280983916,0.2131370945761787,0.3703703703703703,0.45,0.1538461538461538,0.0857142857142857,0.2714285714285714,0.25,0.2333333333333333,0.2702702702702703,0.75,0.2631578947368421,0.521286660359508,0.6854728808939765,0.2962962962962963,0.6,0.1538461538461538,0.124860646599777,0.0686274509803921,0.0362526920315865,True,False,False,0.18309859154929553,0.16666666666666696,0.2777777777777781,0.1875,0.2666666666666666,0.26272352132049503,0.42028985507246386,0.33333333333333304,0.22222222222222188,0.375,0.4666666666666668,0.7125171939477304,0.557325199022115,0.3556741361001705
CHE,BOU,2022-12-27,2022-2023,17,2.0,0.0,0.2571428571428571,0.0714285714285714,0.3125,0.4666666666666667,0.2702702702702703,0.65625,0.2736842105263158,0.3727530747398297,0.496865630962115,0.3703703703703703,0.385,0.3076923076923077,0.0714285714285714,0.2571428571428571,0.25,0.2,0.1081081081081081,0.34375,0.1684210526315789,0.2421948912015137,0.3237939493049877,0.4074074074074074,0.6,0.2307692307692307,0.0133779264214046,0.2647058823529412,0.3180186647523331,False,False,True,0.464788732394366,0.75,0.6111111111111112,0.625,0.7333333333333334,0.43741403026134806,0.18840579710144922,0.08333333333333304,0.22222222222222188,0.125,0.13333333333333286,0.5006877579092159,0.32964148900481927,0.44487193015979853
MUN,NFO,2022-12-27,2022-2023,17,3.0,0.0,0.3428571428571428,0.0999999999999999,0.5,0.4333333333333333,0.3783783783783784,0.734375,0.3999999999999999,0.5733207190160833,0.5734532570182611,0.3333333333333333,0.267,0.2307692307692307,0.0999999999999999,0.3428571428571428,0.1875,0.1666666666666666,0.1891891891891892,0.265625,0.1894736842105263,0.1504257332071901,0.2621967838648132,0.4074074074074074,0.8,0.3846153846153846,0.0128205128205128,0.2647058823529412,0.3539124192390524,False,False,True,0.436619718309859,0.75,0.5555555555555558,0.8125,0.666666666666667,0.675378266850069,0.2028985507246377,0.33333333333333304,0.22222222222222188,0.3125,0.39999999999999947,0.5625859697386519,0.3459137942463878,0.44457532035285174
LEE,MCI,2022-12-28,2022-2023,17,1.0,3.0,0.0857142857142857,0.6142857142857142,0.0625,0.1666666666666666,0.1081081081081081,0.203125,0.1789473684210526,0.1173131504257332,0.1924230035431997,0.2222222222222222,0.273,0.4615384615384615,0.6142857142857142,0.0857142857142857,0.5625,0.7333333333333333,0.4324324324324324,0.796875,0.3684210526315789,0.5775780510879849,0.6434995911692559,0.2592592592592592,0.5,0.0,0.4704570791527313,0.3137254901960785,0.0053840631730079,True,False,False,0.2816901408450705,0.16666666666666696,0.22222222222222188,0.3125,0.20000000000000018,0.6877579092159558,0.956521739130435,1.0,0.7777777777777781,1.0,0.7999999999999998,0.7881705639614855,0.4672213640171231,0.32262971212687286
